SalesID,Date,ProductID,CustomerID,StoreID,Quantity,Price,SalesAmount
1226,2023-11-20,14,167,20,3,227.63,682.89
1227,2024-12-31,26,71,18,3,482.8,1448.4
1228,2023-07-11,48,106,2,2,334.63,669.26
1229,2023-01-17,21,54,13,4,480.78,1923.12
1230,2024-06-07,39,94,17,3,304.95,914.85
1231,2024-02-05,30,76,17,4,86.81,347.24
1232,2024-12-05,8,35,16,3,378.9,1136.7
1233,2023-01-22,20,11,18,1,262.81,262.81
1234,2024-04-18,48,61,8,4,334.63,1338.52
1235,2023-04-30,32,44,3,4,214.58,858.32
1236,2023-07-29,22,121,17,3,423.04,1269.12
1237,2023-11-02,7,68,18,4,95.21,380.84
1238,2023-09-27,9,25,6,1,215.45,215.45
1239,2024-12-04,45,176,8,2,52.23,104.46
1240,2024-11-17,1,160,13,1,124.31,124.31
1241,2023-10-12,29,84,8,2,151.66,303.32
1242,2024-12-16,8,114,19,1,378.9,378.9
1243,2024-11-06,4,132,6,1,417.43,417.43
1244,2023-08-15,35,166,15,4,11.97,47.88
1245,2024-01-16,3,191,10,1,306.95,306.95
1246,2024-04-04,45,175,17,3,52.23,156.69
1247,2023-01-07,40,1,1,3,463.52,1390.56
1248,2023-01-29,7,131,7,3,95.21,285.63
1249,2023-02-02,27,86,13,3,305.48,916.44
1250,2024-10-07,1,62,3,4,124.31,497.24
1251,2023-03-20,27,64,19,3,305.48,916.44
1252,2024-04-03,16,145,15,1,463.7,463.7
1253,2024-07-23,38,126,5,3,396.14,1188.42
1254,2024-06-21,7,105,11,4,95.21,380.84
1255,2024-04-26,44,62,18,2,227.48,454.96
1256,2024-03-05,23,35,3,1,374.92,374.92
1257,2023-10-12,41,13,6,1,327.28,327.28
1258,2024-05-30,11,163,3,4,286.01,1144.04
1259,2023-04-09,42,43,5,2,457.91,915.82
1260,2024-02-01,33,130,9,3,200.47,601.41
1261,2024-05-03,50,184,19,2,140.99,281.98
1262,2023-02-08,36,111,13,1,103.43,103.43
1263,2023-09-28,37,128,6,1,357.11,357.11
1264,2023-06-06,41,51,11,1,327.28,327.28
1265,2023-03-16,17,182,14,2,365.0,730.0
1266,2023-05-10,35,144,6,3,11.97,35.91
1267,2024-11-17,48,146,6,1,334.63,334.63
1268,2023-03-25,5,135,17,4,90.82,363.28
1269,2023-01-22,48,45,11,3,334.63,1003.89
1270,2024-04-03,32,164,15,1,214.58,214.58
1271,2024-06-22,3,169,9,3,306.95,920.85
1272,2024-12-07,47,42,17,4,336.08,1344.32
1273,2024-01-17,35,135,7,2,11.97,23.94
1274,2024-03-15,14,15,7,1,227.63,227.63
1275,2024-08-26,48,60,1,4,334.63,1338.52
1276,2023-01-21,31,40,8,1,12.74,12.74
1277,2023-10-30,31,165,5,1,12.74,12.74
1278,2023-03-25,17,194,19,2,365.0,730.0
1279,2024-10-20,24,112,8,2,272.15,544.3
1280,2024-03-28,23,183,17,3,374.92,1124.76
1281,2024-01-22,18,77,19,4,166.64,666.56
1282,2024-05-21,50,105,12,4,140.99,563.96
1283,2023-09-14,14,107,15,2,227.63,455.26
1284,2024-07-23,50,122,4,1,140.99,140.99
1285,2024-06-10,15,80,12,3,200.6,601.8
1286,2023-06-11,15,125,13,2,200.6,401.2
1287,2023-06-12,6,184,14,3,198.58,595.74
1288,2024-06-07,27,172,5,3,305.48,916.44
1289,2023-09-28,15,185,16,4,200.6,802.4
1290,2024-05-06,50,134,7,3,140.99,422.97
1291,2023-07-27,36,32,15,4,103.43,413.72
1292,2024-06-22,8,108,13,1,378.9,378.9
1293,2024-08-06,15,114,16,1,200.6,200.6
1294,2023-03-01,3,146,12,2,306.95,613.9
1295,2024-03-05,47,68,7,1,336.08,336.08
1296,2024-10-18,13,127,16,4,421.93,1687.72
1297,2024-08-27,41,135,13,3,327.28,981.84
1298,2023-11-05,34,114,3,3,150.28,450.84
1299,2024-06-03,24,8,15,1,272.15,272.15
1300,2024-08-13,40,64,3,4,463.52,1854.08
1301,2023-01-27,32,135,7,3,214.58,643.74
1302,2024-11-16,32,41,18,1,214.58,214.58
1303,2024-07-15,30,40,14,4,86.81,347.24
1304,2023-07-18,49,3,18,4,297.69,1190.76
1305,2024-01-22,13,145,19,3,421.93,1265.79
1306,2023-12-15,1,194,14,2,124.31,248.62
1307,2024-11-23,34,110,20,2,150.28,300.56
1308,2024-06-19,15,114,6,4,200.6,802.4
1309,2024-01-13,44,112,8,4,227.48,909.92
1310,2024-07-11,14,180,7,1,227.63,227.63
1311,2024-06-10,29,150,20,4,151.66,606.64
1312,2023-06-02,34,4,18,1,150.28,150.28
1313,2023-07-25,18,134,18,1,166.64,166.64
1314,2024-03-30,7,166,15,1,95.21,95.21
1315,2023-09-30,29,26,20,4,151.66,606.64
1316,2023-08-24,31,139,19,4,12.74,50.96
1317,2024-06-04,25,17,2,1,295.44,295.44
1318,2024-11-08,38,92,8,3,396.14,1188.42
1319,2024-12-26,14,31,11,4,227.63,910.52
1320,2024-05-15,8,163,18,2,378.9,757.8
1321,2023-04-27,27,144,13,3,305.48,916.44
1322,2024-01-21,2,107,9,2,343.22,686.44
1323,2023-12-10,17,146,9,4,365.0,1460.0
1324,2024-08-06,37,111,17,3,357.11,1071.33
1325,2024-01-30,14,101,7,4,227.63,910.52
1326,2023-03-05,25,112,9,4,295.44,1181.76
1327,2024-12-17,30,62,1,3,86.81,260.43
1328,2024-12-21,29,112,2,4,151.66,606.64
1329,2023-03-13,20,155,4,3,262.81,788.43
1330,2023-10-01,21,163,14,4,480.78,1923.12
1331,2023-11-16,22,116,4,1,423.04,423.04
1332,2023-12-04,35,173,2,2,11.97,23.94
1333,2024-01-01,37,35,8,1,357.11,357.11
1334,2024-05-09,16,28,18,4,463.7,1854.8
1335,2024-08-29,50,103,19,4,140.99,563.96
1336,2023-06-15,49,125,14,4,297.69,1190.76
1337,2024-06-27,43,102,20,1,425.77,425.77
1338,2023-01-11,17,137,10,4,365.0,1460.0
1339,2023-10-28,16,143,17,3,463.7,1391.1
1340,2024-12-29,2,21,8,2,343.22,686.44
1341,2023-04-12,4,52,14,4,417.43,1669.72
1342,2024-02-29,21,163,8,4,480.78,1923.12
1343,2024-01-27,39,97,5,2,304.95,609.9
1344,2023-08-02,34,51,16,2,150.28,300.56
1345,2024-11-21,30,83,8,2,86.81,173.62
1346,2023-03-29,6,55,10,1,198.58,198.58
1347,2024-07-06,17,77,8,1,365.0,365.0
1348,2024-02-05,39,127,9,4,304.95,1219.8
1349,2024-08-10,25,172,18,2,295.44,590.88
1350,2023-02-15,5,193,3,4,90.82,363.28
1351,2024-11-02,5,93,17,4,90.82,363.28
1352,2024-04-07,20,88,20,4,262.81,1051.24
1353,2024-08-14,16,80,15,1,463.7,463.7
1354,2023-11-06,41,153,17,2,327.28,654.56
1355,2023-03-27,37,92,8,4,357.11,1428.44
1356,2023-04-02,40,47,2,1,463.52,463.52
1357,2024-10-21,9,184,17,3,215.45,646.35
1358,2024-11-03,5,38,18,3,90.82,272.46
1359,2024-12-14,42,139,5,4,457.91,1831.64
1360,2023-08-30,2,195,9,4,343.22,1372.88
1361,2023-01-02,9,15,9,2,215.45,430.9
1362,2023-08-13,43,1,2,2,425.77,851.54
1363,2024-08-11,36,135,2,4,103.43,413.72
1364,2023-04-26,22,1,19,1,423.04,423.04
1365,2024-10-27,22,49,3,4,423.04,1692.16
1366,2023-04-13,22,96,17,2,423.04,846.08
1367,2023-07-13,34,157,14,2,150.28,300.56
1368,2023-06-15,29,26,14,1,151.66,151.66
1369,2023-03-31,38,87,14,4,396.14,1584.56
1370,2024-11-16,46,173,6,2,188.56,377.12
1371,2023-05-02,33,93,3,4,200.47,801.88
1372,2023-05-23,18,102,1,2,166.64,333.28
1373,2023-04-16,7,71,16,3,95.21,285.63
1374,2024-03-03,1,140,4,3,124.31,372.93
1375,2023-11-01,33,95,1,3,200.47,601.41
1376,2023-11-13,1,160,17,2,124.31,248.62
1377,2024-09-26,24,118,18,1,272.15,272.15
1378,2023-01-09,4,148,8,3,417.43,1252.29
1379,2023-03-14,4,119,2,2,417.43,834.86
1380,2023-12-25,18,51,18,4,166.64,666.56
1381,2023-08-11,27,81,16,3,305.48,916.44
1382,2024-02-20,43,36,10,1,425.77,425.77
1383,2024-07-06,32,67,8,1,214.58,214.58
1384,2024-01-05,33,129,12,1,200.47,200.47
1385,2024-12-16,28,114,16,4,141.62,566.48
1386,2023-09-21,42,155,12,4,457.91,1831.64
1387,2024-11-20,41,111,11,1,327.28,327.28
1388,2023-11-14,36,168,20,1,103.43,103.43
1389,2023-03-25,6,142,19,1,198.58,198.58
1390,2023-11-14,16,100,1,4,463.7,1854.8
1391,2023-04-21,34,197,3,4,150.28,601.12
1392,2023-09-08,23,109,12,2,374.92,749.84
1393,2024-01-18,50,120,9,3,140.99,422.97
1394,2023-01-07,42,79,5,4,457.91,1831.64
1395,2024-04-03,24,134,1,1,272.15,272.15
1396,2023-03-25,49,161,10,3,297.69,893.07
1397,2023-07-27,13,183,17,4,421.93,1687.72
1398,2024-01-25,18,19,4,3,166.64,499.92
1399,2023-11-10,13,127,15,2,421.93,843.86
1400,2023-01-22,49,29,19,4,297.69,1190.76
1401,2024-02-14,37,189,8,1,357.11,357.11
1402,2024-05-29,43,198,15,1,425.77,425.77
1403,2023-05-07,39,24,7,2,304.95,609.9
1404,2024-11-30,42,151,15,2,457.91,915.82
1405,2023-01-14,17,10,8,2,365.0,730.0
1406,2023-01-12,15,182,10,2,200.6,401.2
1407,2023-03-28,18,105,18,2,166.64,333.28
1408,2024-06-07,23,169,4,4,374.92,1499.68
1409,2024-06-20,30,177,15,4,86.81,347.24
1410,2023-10-28,34,145,11,3,150.28,450.84
1411,2023-08-31,4,184,3,2,417.43,834.86
1412,2023-05-02,3,173,15,1,306.95,306.95
1413,2023-05-27,7,158,3,1,95.21,95.21
1414,2024-07-20,18,172,15,2,166.64,333.28
1415,2023-12-22,42,55,6,2,457.91,915.82
1416,2024-11-15,7,147,1,2,95.21,190.42
1417,2024-09-22,40,157,14,2,463.52,927.04
1418,2023-11-05,6,2,16,2,198.58,397.16
1419,2024-11-25,22,164,1,1,423.04,423.04
1420,2023-10-15,1,147,17,3,124.31,372.93
1421,2023-11-03,4,135,8,2,417.43,834.86
1422,2024-08-16,46,154,18,2,188.56,377.12
1423,2024-12-23,49,111,16,2,297.69,595.38
1424,2024-10-23,50,38,6,4,140.99,563.96
1425,2024-07-02,43,131,10,1,425.77,425.77
1426,2023-12-18,29,102,10,1,151.66,151.66
1427,2023-11-08,21,194,5,3,480.78,1442.34
1428,2023-02-28,26,95,12,4,482.8,1931.2
1429,2024-10-04,14,92,20,4,227.63,910.52
1430,2024-12-14,9,71,17,4,215.45,861.8
1431,2023-02-04,47,171,14,3,336.08,1008.24
1432,2024-03-20,12,190,14,3,20.5,61.5
1433,2023-04-03,42,199,3,3,457.91,1373.73
1434,2023-07-26,6,24,12,4,198.58,794.32
1435,2023-12-19,20,167,20,1,262.81,262.81
1436,2023-11-28,24,68,18,4,272.15,1088.6
1437,2024-12-25,27,128,12,3,305.48,916.44
1438,2023-06-08,38,93,2,4,396.14,1584.56
1439,2023-01-24,8,44,2,2,378.9,757.8
1440,2024-02-08,1,133,17,4,124.31,497.24
1441,2024-05-30,49,55,10,4,297.69,1190.76
1442,2023-12-30,49,158,18,1,297.69,297.69
1443,2024-01-17,24,29,19,1,272.15,272.15
1444,2024-06-15,47,154,1,1,336.08,336.08
1445,2023-06-01,7,154,4,2,95.21,190.42
1446,2024-07-15,19,37,4,1,287.37,287.37
1447,2024-11-19,22,115,2,2,423.04,846.08
1448,2024-08-30,35,181,19,3,11.97,35.91
1449,2024-09-08,30,158,12,1,86.81,86.81
1450,2024-02-24,29,3,10,4,151.66,606.64
1451,2023-09-07,22,122,13,4,423.04,1692.16
1452,2023-04-27,11,43,20,2,286.01,572.02
1453,2024-05-26,20,7,15,1,262.81,262.81
1454,2024-07-31,29,125,3,4,151.66,606.64
1455,2023-12-01,41,49,20,3,327.28,981.84
1456,2024-02-22,42,121,13,1,457.91,457.91
1457,2023-10-22,34,73,8,3,150.28,450.84
1458,2024-01-06,1,41,7,4,124.31,497.24
1459,2023-07-05,31,106,8,1,12.74,12.74
1460,2023-09-03,30,77,18,2,86.81,173.62
1461,2024-09-28,48,182,9,4,334.63,1338.52
1462,2023-09-25,18,127,6,3,166.64,499.92
1463,2024-10-04,17,197,4,1,365.0,365.0
1464,2023-08-25,38,91,15,3,396.14,1188.42
1465,2024-06-13,14,155,5,3,227.63,682.89
1466,2024-07-05,23,8,5,2,374.92,749.84
1467,2023-01-21,25,32,7,2,295.44,590.88
1468,2024-06-03,15,64,9,4,200.6,802.4
1469,2023-04-10,46,138,7,2,188.56,377.12
1470,2024-04-22,22,13,9,2,423.04,846.08
1471,2024-08-21,3,191,20,4,306.95,1227.8
1472,2023-10-25,19,93,10,4,287.37,1149.48
1473,2024-06-09,44,163,4,4,227.48,909.92
1474,2023-11-30,34,61,6,4,150.28,601.12
1475,2023-01-02,35,182,14,3,11.97,35.91
1476,2024-01-10,50,8,9,3,140.99,422.97
1477,2023-10-20,1,29,1,4,124.31,497.24
1478,2024-07-06,21,95,17,4,480.78,1923.12
1479,2023-11-14,29,41,13,1,151.66,151.66
1480,2024-05-16,6,158,7,1,198.58,198.58
1481,2024-01-16,37,149,9,1,357.11,357.11
1482,2024-09-14,1,11,11,2,124.31,248.62
1483,2023-01-14,1,2,3,3,124.31,372.93
1484,2024-05-18,27,178,12,3,305.48,916.44
1485,2023-08-19,21,169,3,1,480.78,480.78
1486,2023-03-25,16,194,15,1,463.7,463.7
1487,2023-05-10,44,131,10,3,227.48,682.44
1488,2023-05-25,40,80,1,2,463.52,927.04
1489,2023-01-28,26,179,14,1,482.8,482.8
1490,2023-03-07,16,196,20,4,463.7,1854.8
1491,2023-06-12,28,87,6,1,141.62,141.62
1492,2023-08-17,1,153,2,3,124.31,372.93
1493,2023-09-18,36,158,8,3,103.43,310.29
1494,2024-03-24,10,106,1,1,107.93,107.93
1495,2024-02-28,43,139,4,1,425.77,425.77
1496,2024-04-04,17,17,4,4,365.0,1460.0
1497,2024-11-06,23,154,5,4,374.92,1499.68
1498,2023-10-28,7,23,20,2,95.21,190.42
1499,2023-10-30,44,184,9,2,227.48,454.96
1500,2023-10-14,7,180,13,4,95.21,380.84
1501,2024-01-30,44,48,18,2,227.48,454.96
1502,2023-01-10,15,20,17,2,200.6,401.2
1503,2024-12-07,34,2,1,1,150.28,150.28
1504,2024-09-21,46,88,15,4,188.56,754.24
1505,2023-09-27,45,31,2,1,52.23,52.23
1506,2024-08-14,4,155,16,1,417.43,417.43
1507,2024-08-27,14,130,20,2,227.63,455.26
1508,2023-12-27,14,78,5,1,227.63,227.63
1509,2023-09-14,16,4,19,3,463.7,1391.1
1510,2023-05-13,7,141,5,2,95.21,190.42
1511,2023-10-03,32,163,2,3,214.58,643.74
1512,2024-11-13,19,128,7,2,287.37,574.74
1513,2024-05-27,2,200,3,1,343.22,343.22
1514,2023-11-09,10,194,17,2,107.93,215.86
1515,2024-07-29,50,134,3,3,140.99,422.97
1516,2023-10-11,17,31,13,2,365.0,730.0
1517,2023-05-01,37,138,7,3,357.11,1071.33
1518,2023-04-17,12,21,3,4,20.5,82.0
1519,2024-11-17,6,23,15,1,198.58,198.58
1520,2023-07-23,22,131,18,3,423.04,1269.12
1521,2023-06-14,32,160,10,4,214.58,858.32
1522,2023-11-01,41,148,7,1,327.28,327.28
1523,2024-05-11,20,29,9,4,262.81,1051.24
1524,2024-09-23,1,105,5,3,124.31,372.93
1525,2024-07-09,47,52,20,1,336.08,336.08
1526,2023-06-05,6,115,8,4,198.58,794.32
1527,2024-01-02,19,174,14,3,287.37,862.11
1528,2024-12-19,18,162,4,4,166.64,666.56
1529,2024-09-11,6,101,20,1,198.58,198.58
1530,2023-09-08,45,84,14,1,52.23,52.23
1531,2023-11-30,33,61,12,1,200.47,200.47
1532,2024-10-03,23,125,2,3,374.92,1124.76
1533,2024-05-25,23,200,13,4,374.92,1499.68
1534,2023-10-20,26,71,1,4,482.8,1931.2
1535,2023-01-20,13,70,20,3,421.93,1265.79
1536,2023-10-09,7,139,7,1,95.21,95.21
1537,2023-01-01,15,108,9,2,200.6,401.2
1538,2023-04-29,44,191,17,1,227.48,227.48
1539,2023-02-04,27,21,13,2,305.48,610.96
1540,2023-07-17,26,131,10,1,482.8,482.8
1541,2024-04-29,33,82,16,3,200.47,601.41
1542,2023-02-28,15,88,6,2,200.6,401.2
1543,2023-06-10,36,111,16,3,103.43,310.29
1544,2024-11-21,45,10,11,2,52.23,104.46
1545,2023-07-25,27,155,20,4,305.48,1221.92
1546,2023-01-12,5,12,3,2,90.82,181.64
1547,2024-05-04,2,7,9,2,343.22,686.44
1548,2023-10-03,33,145,15,2,200.47,400.94
1549,2024-11-23,16,193,13,4,463.7,1854.8
1550,2023-08-30,23,192,10,3,374.92,1124.76
1551,2023-08-04,38,114,20,4,396.14,1584.56
1552,2023-09-08,16,26,13,2,463.7,927.4
1553,2023-05-06,14,15,17,1,227.63,227.63
1554,2023-08-05,29,33,7,4,151.66,606.64
1555,2023-11-02,26,62,6,1,482.8,482.8
1556,2023-07-04,35,47,13,4,11.97,47.88
1557,2023-02-08,15,95,17,4,200.6,802.4
1558,2023-08-11,3,35,15,2,306.95,613.9
1559,2023-07-03,23,193,4,3,374.92,1124.76
1560,2024-05-09,29,200,15,3,151.66,454.98
1561,2024-03-02,34,76,14,2,150.28,300.56
1562,2023-06-27,33,123,11,4,200.47,801.88
1563,2024-03-03,41,83,4,3,327.28,981.84
1564,2023-10-21,41,25,3,3,327.28,981.84
1565,2023-05-31,23,57,2,3,374.92,1124.76
1566,2024-01-19,7,32,20,2,95.21,190.42
1567,2024-09-29,3,63,10,1,306.95,306.95
1568,2023-11-04,32,12,13,1,214.58,214.58
1569,2023-12-02,31,63,20,1,12.74,12.74
1570,2024-01-10,18,77,18,1,166.64,166.64
1571,2023-01-08,43,92,16,1,425.77,425.77
1572,2023-12-07,7,1,11,3,95.21,285.63
1573,2023-05-09,41,179,10,3,327.28,981.84
1574,2024-10-30,1,70,9,4,124.31,497.24
1575,2023-12-18,14,136,12,3,227.63,682.89
1576,2023-12-24,32,196,19,2,214.58,429.16
1577,2024-05-31,6,133,1,4,198.58,794.32
1578,2024-05-09,39,86,18,3,304.95,914.85
1579,2023-03-27,10,39,14,4,107.93,431.72
1580,2023-06-24,7,23,1,4,95.21,380.84
1581,2023-07-12,26,68,17,1,482.8,482.8
1582,2023-11-07,34,180,11,4,150.28,601.12
1583,2023-04-29,30,4,20,3,86.81,260.43
1584,2023-08-06,36,126,15,1,103.43,103.43
1585,2024-03-02,21,175,4,3,480.78,1442.34
1586,2024-02-18,17,21,15,1,365.0,365.0
1587,2023-04-24,33,184,14,3,200.47,601.41
1588,2023-05-25,10,105,1,1,107.93,107.93
1589,2024-06-21,47,66,9,1,336.08,336.08
1590,2024-10-09,42,187,7,2,457.91,915.82
1591,2023-10-30,12,7,11,3,20.5,61.5
1592,2024-08-10,16,49,2,4,463.7,1854.8
1593,2023-12-11,41,16,2,1,327.28,327.28
1594,2023-01-01,32,145,6,3,214.58,643.74
1595,2023-05-27,15,84,19,1,200.6,200.6
1596,2023-10-14,27,87,20,2,305.48,610.96
1597,2024-10-15,28,98,14,2,141.62,283.24
1598,2023-02-22,17,75,3,2,365.0,730.0
1599,2023-10-31,46,34,7,2,188.56,377.12
1600,2023-03-10,50,161,7,4,140.99,563.96
1601,2023-12-27,2,26,4,4,343.22,1372.88
1602,2024-08-24,36,66,5,1,103.43,103.43
1603,2023-08-08,50,125,17,3,140.99,422.97
1604,2024-12-04,7,63,4,2,95.21,190.42
1605,2024-07-28,13,87,13,2,421.93,843.86
1606,2024-08-07,15,41,16,4,200.6,802.4
1607,2023-06-10,25,186,16,4,295.44,1181.76
1608,2024-11-11,23,98,2,2,374.92,749.84
1609,2023-03-30,22,124,18,3,423.04,1269.12
1610,2024-11-18,26,79,1,1,482.8,482.8
1611,2024-08-07,33,10,18,1,200.47,200.47
1612,2024-08-11,11,15,8,1,286.01,286.01
1613,2023-06-08,10,42,11,1,107.93,107.93
1614,2024-05-03,25,93,15,3,295.44,886.32
1615,2023-11-20,37,185,16,3,357.11,1071.33
1616,2024-09-01,48,17,17,3,334.63,1003.89
1617,2024-01-16,43,188,17,4,425.77,1703.08
1618,2023-04-12,38,9,12,2,396.14,792.28
1619,2024-05-08,41,114,10,3,327.28,981.84
1620,2024-10-05,45,36,20,1,52.23,52.23
1621,2024-09-05,24,36,6,3,272.15,816.45
1622,2023-01-19,40,48,8,2,463.52,927.04
1623,2024-03-29,46,51,13,4,188.56,754.24
1624,2024-04-26,33,97,2,1,200.47,200.47
1625,2024-08-16,17,119,19,4,365.0,1460.0
1626,2024-02-01,24,95,10,3,272.15,816.45
1627,2023-10-06,37,70,4,1,357.11,357.11
1628,2023-12-31,2,74,12,1,343.22,343.22
1629,2023-11-27,32,80,18,3,214.58,643.74
1630,2024-10-02,24,68,7,3,272.15,816.45
1631,2023-12-10,9,150,20,2,215.45,430.9
1632,2024-03-30,4,77,4,3,417.43,1252.29
1633,2024-08-23,17,116,7,3,365.0,1095.0
1634,2024-12-25,17,6,10,3,365.0,1095.0
1635,2024-10-16,50,154,15,1,140.99,140.99
1636,2023-03-06,48,75,12,2,334.63,669.26
1637,2023-03-17,30,88,1,1,86.81,86.81
1638,2024-12-11,40,3,20,3,463.52,1390.56
1639,2023-05-23,11,52,18,2,286.01,572.02
1640,2024-08-27,21,74,16,3,480.78,1442.34
1641,2024-04-17,21,125,5,1,480.78,480.78
1642,2024-02-21,18,188,19,1,166.64,166.64
1643,2023-11-01,29,191,4,3,151.66,454.98
1644,2024-05-11,24,65,6,2,272.15,544.3
1645,2023-10-18,10,52,17,1,107.93,107.93
1646,2023-04-12,45,76,7,3,52.23,156.69
1647,2023-09-24,17,142,7,4,365.0,1460.0
1648,2024-09-13,18,89,9,3,166.64,499.92
1649,2023-01-03,42,72,13,3,457.91,1373.73
1650,2023-03-26,48,68,20,2,334.63,669.26
1651,2023-11-24,20,156,14,3,262.81,788.43
1652,2024-03-25,37,199,16,4,357.11,1428.44
1653,2024-03-29,45,138,9,3,52.23,156.69
1654,2024-09-20,18,115,15,4,166.64,666.56
1655,2023-08-09,17,57,5,1,365.0,365.0
1656,2023-06-03,9,66,18,3,215.45,646.35
1657,2024-10-26,14,90,20,2,227.63,455.26
1658,2023-01-12,49,50,8,3,297.69,893.07
1659,2023-05-13,29,14,15,4,151.66,606.64
1660,2023-10-31,31,16,9,4,12.74,50.96
1661,2023-10-20,4,182,19,2,417.43,834.86
1662,2023-10-27,18,171,6,4,166.64,666.56
1663,2023-02-12,20,42,4,3,262.81,788.43
1664,2023-12-09,47,110,11,4,336.08,1344.32
1665,2023-11-22,43,22,10,3,425.77,1277.31
1666,2024-05-12,44,68,3,3,227.48,682.44
1667,2023-12-30,9,19,1,4,215.45,861.8
1668,2024-03-02,13,66,12,2,421.93,843.86
1669,2023-01-21,15,167,15,1,200.6,200.6
1670,2024-02-11,27,73,15,2,305.48,610.96
1671,2024-09-10,15,147,14,1,200.6,200.6
1672,2023-12-02,28,144,7,2,141.62,283.24
1673,2023-04-27,37,54,17,3,357.11,1071.33
1674,2023-05-04,19,153,19,3,287.37,862.11
1675,2024-02-03,26,112,7,4,482.8,1931.2
1676,2024-12-15,26,18,3,1,482.8,482.8
1677,2023-02-20,25,151,3,1,295.44,295.44
1678,2023-11-20,26,117,18,4,482.8,1931.2
1679,2023-05-21,26,85,20,2,482.8,965.6
1680,2024-04-14,46,139,14,4,188.56,754.24
1681,2023-11-30,28,39,3,2,141.62,283.24
1682,2024-01-08,49,105,7,4,297.69,1190.76
1683,2024-07-17,18,68,7,1,166.64,166.64
1684,2024-05-08,32,25,5,1,214.58,214.58
1685,2024-06-22,3,191,3,2,306.95,613.9
1686,2024-10-30,2,158,18,1,343.22,343.22
1687,2023-06-05,33,173,15,1,200.47,200.47
1688,2023-10-18,42,123,20,1,457.91,457.91
1689,2024-10-09,19,121,14,1,287.37,287.37
1690,2023-05-24,17,61,4,3,365.0,1095.0
1691,2023-04-16,44,100,8,4,227.48,909.92
1692,2024-02-24,33,51,13,4,200.47,801.88
1693,2024-10-31,12,98,8,3,20.5,61.5
1694,2024-10-19,49,137,15,1,297.69,297.69
1695,2023-01-02,3,2,17,4,306.95,1227.8
1696,2024-08-11,43,5,5,4,425.77,1703.08
1697,2024-10-05,49,190,20,4,297.69,1190.76
1698,2023-03-31,26,197,4,2,482.8,965.6
1699,2023-12-11,35,180,11,3,11.97,35.91
1700,2023-12-16,8,86,18,2,378.9,757.8
1701,2024-04-03,36,133,10,2,103.43,206.86
1702,2023-09-20,7,187,17,3,95.21,285.63
1703,2023-12-17,46,68,15,4,188.56,754.24
1704,2023-04-18,46,9,6,2,188.56,377.12
1705,2024-08-08,36,93,16,4,103.43,413.72
1706,2023-02-08,16,150,15,2,463.7,927.4
1707,2023-06-08,24,155,8,4,272.15,1088.6
1708,2024-08-05,1,138,9,1,124.31,124.31
1709,2023-11-08,49,125,11,1,297.69,297.69
1710,2023-08-29,25,61,2,1,295.44,295.44
1711,2024-03-20,10,51,13,3,107.93,323.79
1712,2023-10-25,16,10,4,1,463.7,463.7
1713,2023-02-05,16,134,9,2,463.7,927.4
1714,2023-03-25,8,62,5,4,378.9,1515.6
1715,2024-03-27,29,113,19,4,151.66,606.64
1716,2024-01-20,39,133,3,4,304.95,1219.8
1717,2023-06-21,28,122,3,4,141.62,566.48
1718,2024-01-11,6,198,6,2,198.58,397.16
1719,2024-11-15,16,191,10,4,463.7,1854.8
1720,2023-12-28,20,123,5,2,262.81,525.62
1721,2024-07-12,16,184,3,2,463.7,927.4
1722,2023-05-21,7,187,7,4,95.21,380.84
1723,2023-04-28,41,63,18,4,327.28,1309.12
1724,2023-10-04,14,111,8,4,227.63,910.52
1725,2024-12-26,43,89,1,2,425.77,851.54
1726,2023-08-08,26,187,4,3,482.8,1448.4
1727,2023-01-26,26,51,7,2,482.8,965.6
1728,2024-06-04,14,178,14,3,227.63,682.89
1729,2023-01-10,7,132,13,4,95.21,380.84
1730,2024-01-13,33,104,10,2,200.47,400.94
1731,2024-09-24,26,123,18,4,482.8,1931.2
1732,2024-09-28,45,48,1,3,52.23,156.69
1733,2024-11-12,20,32,4,3,262.81,788.43
1734,2024-08-06,3,120,16,2,306.95,613.9
1735,2023-06-01,4,179,16,2,417.43,834.86
1736,2024-12-20,26,180,18,2,482.8,965.6
1737,2023-02-18,11,99,8,2,286.01,572.02
1738,2023-06-03,2,74,10,1,343.22,343.22
1739,2023-10-20,14,34,16,1,227.63,227.63
1740,2024-08-02,44,164,11,4,227.48,909.92
1741,2023-02-19,30,70,6,3,86.81,260.43
1742,2024-10-25,49,171,1,3,297.69,893.07
1743,2024-06-14,12,110,12,4,20.5,82.0
1744,2024-09-03,26,16,6,4,482.8,1931.2
1745,2023-03-01,44,59,13,4,227.48,909.92
1746,2023-06-16,33,181,17,1,200.47,200.47
1747,2023-07-21,13,19,1,4,421.93,1687.72
1748,2023-05-26,14,95,8,3,227.63,682.89
1749,2024-11-06,24,113,8,4,272.15,1088.6
1750,2024-03-14,34,41,11,2,150.28,300.56
1751,2023-08-30,44,81,14,3,227.48,682.44
1752,2024-08-03,26,175,10,3,482.8,1448.4
1753,2024-11-17,21,103,15,3,480.78,1442.34
1754,2024-07-14,28,54,7,1,141.62,141.62
1755,2024-04-27,48,183,7,1,334.63,334.63
1756,2023-04-18,36,95,10,3,103.43,310.29
1757,2023-08-14,40,147,4,2,463.52,927.04
